age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,native-country
38,1,179671,9,2,3,2,1,0,0,48,0
38,4,195686,9,4,6,3,1,0,0,25,0
31,1,121321,9,2,5,2,1,0,0,40,0
31,1,129775,13,2,2,2,1,0,0,65,0
63,0,166425,10,3,0,1,0,0,0,24,0
21,1,52753,9,0,4,1,1,0,1504,40,0
32,1,140092,13,2,6,2,1,0,0,55,0
21,1,220454,9,0,10,0,1,0,0,40,0
34,2,377017,14,0,1,3,1,0,0,40,0
49,1,261688,9,2,4,2,1,5013,0,60,0
38,4,112158,9,2,6,2,1,0,0,99,0
18,1,336523,8,0,7,4,1,0,0,20,0
29,1,242482,9,0,7,1,1,0,0,32,0
32,1,270968,13,1,6,1,0,0,0,50,0
40,5,180123,9,5,5,0,1,0,0,40,0
46,1,37718,12,2,11,2,1,0,1977,50,0
29,1,234972,10,2,2,2,1,0,0,50,0
27,1,207213,9,0,12,0,1,0,0,40,0
31,5,94991,9,1,7,3,1,0,0,40,0
69,1,98170,4,3,7,1,0,1086,0,20,0
22,1,213902,9,0,8,3,0,0,0,40,10
57,1,346963,13,2,6,2,1,0,0,40,0
18,3,101061,7,0,5,0,1,0,0,70,0
25,1,248851,13,0,7,0,1,0,0,40,0
20,1,190457,9,0,7,0,0,0,0,30,0
29,1,299705,10,0,12,3,1,0,0,37,0
43,1,124919,9,2,7,2,1,0,0,60,5
38,2,188303,10,2,3,2,1,7688,0,40,0
24,1,88824,13,0,11,1,1,0,0,40,0
38,1,207568,13,2,6,2,1,5178,0,40,0
42,5,99554,10,2,9,2,1,0,0,40,0
50,1,133963,13,1,2,1,0,0,0,50,0
19,1,64112,8,0,8,1,0,0,0,40,0
56,0,169278,10,3,0,1,0,0,0,35,0
23,1,81145,9,0,7,4,0,0,0,40,0
43,4,237670,11,1,6,1,1,0,0,25,0
22,1,264738,9,0,6,4,0,0,0,42,4
29,1,206889,9,0,12,1,1,0,0,40,0
32,1,42485,9,1,4,3,1,0,0,40,0
52,2,254285,13,2,1,2,1,0,0,40,0
37,1,516701,14,0,6,1,1,0,1564,50,3
47,1,267205,11,2,4,2,1,0,0,60,3
18,1,56613,10,0,10,0,0,0,0,20,0
35,3,237713,15,2,1,2,1,0,0,50,0
30,1,66194,13,0,1,1,0,0,0,60,39
47,1,247869,10,4,9,3,1,0,0,50,0
40,1,107306,13,2,6,2,1,0,0,40,0
20,1,107746,7,0,9,4,1,0,0,40,1
39,1,61178,13,1,8,3,1,0,0,40,0
46,1,165138,10,2,9,2,1,0,0,45,0
24,5,229005,10,0,8,1,0,0,0,40,0
37,2,159491,10,2,6,5,0,0,0,40,0
42,3,100793,16,2,1,2,1,0,0,41,0
21,1,113163,10,0,8,0,1,0,0,50,0
59,1,115414,10,2,6,2,1,0,0,40,0
30,1,236599,9,2,6,2,1,0,0,50,0
21,1,30039,10,0,1,0,1,0,0,40,0
34,5,209213,13,0,1,4,1,0,0,15,0
49,1,99340,3,4,10,3,0,0,0,40,34
21,1,203055,10,0,10,3,1,0,0,40,0
33,1,488720,3,2,12,4,1,0,0,40,10
36,1,189382,9,2,8,5,0,0,0,40,0
43,1,81243,13,1,11,1,1,0,1876,40,0
54,1,326156,10,2,4,2,1,0,0,40,0
31,1,123273,9,0,2,0,0,0,0,40,0
38,1,60135,9,0,9,1,0,0,0,40,0
29,1,123200,10,2,10,2,1,0,2415,40,13
26,1,193304,9,2,4,2,1,0,0,40,0
28,1,96219,13,2,7,5,0,0,0,15,0
37,1,341672,13,4,11,1,1,0,0,40,14
26,5,214215,7,2,7,4,1,0,0,50,0
33,1,181091,8,2,4,2,1,0,0,16,0
23,2,156423,13,0,1,0,0,0,0,20,0
27,1,177955,13,0,11,0,0,0,0,40,10
44,1,106682,9,2,2,2,1,0,0,60,0
39,1,218916,15,1,6,1,1,0,0,50,0
23,0,86337,10,0,0,1,0,0,0,15,0
44,4,172296,10,4,2,3,1,0,0,60,0
23,0,192028,10,0,0,0,0,0,0,35,0
23,1,278107,9,2,10,2,1,0,1573,30,0
58,1,570562,9,3,2,1,1,0,0,38,0
36,1,195148,13,0,6,0,1,0,0,40,0
43,0,96321,9,2,0,2,1,0,0,40,0
21,1,163870,10,0,12,0,1,0,0,30,0
34,6,189944,10,0,8,1,0,0,0,72,0
22,1,229456,10,0,8,0,0,0,0,35,0
43,6,222756,14,2,4,2,1,0,0,40,0
46,4,140121,9,1,4,0,1,0,0,50,0
49,5,229337,9,4,7,1,1,0,0,40,0
50,1,188186,14,1,2,1,0,0,1590,45,0
33,1,84154,10,2,11,2,1,0,0,20,0
35,1,150125,11,1,7,3,0,0,0,40,0
45,3,204196,13,1,6,3,1,0,0,50,0
57,3,212600,13,2,6,2,1,0,1977,40,0
31,0,170513,9,1,0,1,0,0,0,99,0
28,1,362491,9,0,12,0,1,0,0,40,0
33,1,110592,8,2,10,2,1,0,0,40,0
35,4,368140,9,2,9,2,1,0,0,65,0
64,1,114994,10,4,7,1,1,0,0,40,0
20,1,260199,9,0,8,0,0,0,0,10,0
46,1,141221,13,2,8,2,1,0,0,40,14
23,1,209034,9,2,10,5,0,3942,0,40,0
48,1,167009,10,1,8,1,0,0,0,48,0
30,1,119411,9,1,5,1,1,0,0,40,0
40,1,192259,14,0,1,1,1,0,0,35,0
27,0,123147,10,0,0,3,0,0,0,25,0
28,1,115438,13,0,8,0,1,0,0,40,0
40,1,116632,13,0,2,0,1,0,0,40,0
30,1,169583,13,6,6,5,0,0,0,40,0
46,1,26781,9,2,4,2,1,0,0,40,0
58,1,200316,9,2,9,2,1,0,0,40,0
60,1,186000,6,4,7,1,0,0,0,40,0
23,5,254127,13,0,1,4,0,0,0,50,0
38,1,29874,13,0,2,1,1,0,0,48,0
42,3,170721,9,2,6,2,1,5178,0,50,0
24,0,390608,9,0,0,1,0,0,0,36,0
21,1,127914,10,0,7,0,1,0,0,20,0
25,1,356344,13,0,8,0,0,0,0,40,0
23,2,279243,9,2,3,2,1,0,0,38,0
39,1,82488,10,1,2,3,0,0,0,38,0
35,1,147258,10,0,10,1,1,0,1974,40,0
23,1,494371,9,0,12,0,1,0,0,40,0
35,1,139364,13,2,12,2,1,0,0,45,0
49,1,294671,13,2,2,2,1,0,0,50,0
41,1,428420,10,2,8,2,1,0,0,40,0
73,1,153127,10,3,13,3,0,0,0,10,0
67,1,162009,6,2,3,2,1,0,0,16,0
44,1,191196,10,2,1,2,1,0,0,35,0
28,1,209801,5,2,10,5,0,0,0,40,0
26,1,100147,13,2,6,5,0,0,0,45,0
36,2,98037,11,2,7,2,1,0,0,40,0
45,1,88061,7,5,10,3,0,0,0,40,25
42,5,131167,14,0,1,1,0,0,0,45,0
38,1,117528,13,0,7,4,0,0,0,45,0
55,6,321333,10,2,8,2,1,0,0,40,0
23,1,43535,9,1,7,1,0,0,0,24,0
66,0,117778,7,2,0,2,1,0,0,40,0
27,1,156266,9,0,2,0,1,0,0,20,0
53,1,324568,7,2,4,2,1,0,0,45,0
62,1,171757,4,3,9,1,1,0,0,40,0
26,3,289224,13,0,6,1,1,0,0,40,0
30,1,181212,10,0,6,4,0,0,0,40,0
40,1,96509,10,2,1,2,1,0,0,40,0
26,1,179010,10,0,4,1,1,0,0,65,0
26,1,94392,7,4,7,3,0,0,0,20,0
44,1,171722,9,4,7,3,0,0,0,39,0
49,1,185385,14,2,1,2,1,0,0,50,0
63,1,286990,10,2,2,2,1,0,0,50,0
56,1,70720,8,2,1,2,1,0,0,40,0
58,0,148673,9,2,0,2,1,0,0,10,0
63,1,118798,9,2,4,2,1,99999,0,40,0
36,1,285865,12,4,7,3,0,0,0,32,0
18,1,192022,10,0,7,0,1,0,0,20,0
48,1,83407,14,2,1,2,1,0,0,50,0
58,1,106707,3,2,10,2,1,0,0,48,0
27,6,96219,9,0,11,0,0,0,0,40,0
48,4,243631,9,2,6,2,1,0,0,30,25
32,1,153353,9,2,4,2,1,0,0,40,0
53,3,190762,9,2,6,2,1,0,0,45,0
23,1,308498,6,0,4,0,1,0,0,18,0
44,5,101593,14,0,1,1,1,0,1876,42,0
60,1,156774,9,2,1,2,1,0,0,45,0
24,0,67586,11,2,0,5,0,0,0,35,0
18,1,266287,8,0,2,0,0,0,0,35,0
24,1,267706,10,0,4,0,0,0,0,45,0
25,0,161235,11,0,0,0,1,0,0,90,0
51,5,97005,4,2,9,2,1,0,0,40,0
46,4,334456,5,2,9,2,1,0,0,40,0
41,1,397346,10,2,2,2,1,0,0,50,0
45,1,122002,10,1,8,1,1,0,0,40,0
24,1,188925,11,2,10,2,1,0,0,40,0
31,2,228446,10,0,9,1,1,0,0,40,0
21,1,221418,9,0,7,0,0,0,0,40,0
37,1,385452,6,1,4,3,0,0,0,40,0
50,1,20795,9,2,5,2,1,0,0,60,0
31,1,97723,13,2,1,2,1,7688,0,40,0
26,2,147719,13,0,1,1,1,0,0,20,6
28,4,282972,13,0,1,1,0,0,0,4,0
30,1,59496,10,1,1,3,0,0,0,40,0
52,1,178983,7,2,7,2,1,0,0,40,0
53,1,283320,13,1,11,1,0,0,0,40,0
27,1,190391,10,2,6,2,1,0,0,40,0
59,1,106748,4,2,7,5,0,0,0,99,0
33,1,94235,15,0,1,0,1,0,0,42,0
57,1,137031,10,2,9,2,1,0,0,50,0
48,6,33109,13,1,6,3,1,0,0,58,0
54,2,258735,10,2,6,2,1,0,0,40,0
27,1,241607,13,0,11,4,1,0,0,50,0
39,2,222530,10,0,1,1,0,0,1590,40,0
29,1,130045,4,2,7,5,0,0,0,40,0
30,1,111363,10,2,6,2,1,0,0,40,0
25,5,249214,10,0,8,3,0,0,0,40,0
33,1,164190,11,2,4,2,1,7298,0,40,0
21,1,275726,9,0,4,0,1,0,0,40,0
39,1,200153,13,1,8,1,1,0,0,40,0
61,1,139391,10,0,11,0,1,0,0,16,0
64,1,182979,9,2,10,2,1,0,0,40,0
30,1,154843,14,0,1,1,1,0,0,40,6
29,6,184723,10,0,7,1,0,0,0,40,0
25,1,167571,10,0,7,0,0,0,0,25,0
59,0,184948,11,1,0,1,1,0,0,48,0
56,1,117400,10,0,1,1,0,0,0,35,0
23,1,373550,11,2,4,2,1,0,0,40,0
38,1,176101,13,2,6,2,1,0,0,40,0
27,1,114865,9,4,4,1,1,0,0,45,0
58,5,164970,9,1,8,1,1,0,0,40,0
39,1,312271,10,2,6,2,1,0,0,50,0
35,1,115792,13,2,1,2,1,0,0,55,0
41,5,396467,12,2,6,2,1,0,0,50,0
55,1,234125,9,2,7,2,1,0,0,40,0
22,1,203518,13,0,2,1,0,0,0,45,0
70,1,131060,4,2,7,2,1,0,0,25,0
49,1,251180,4,2,9,2,1,2407,0,50,0
36,0,389850,9,5,0,3,1,0,0,50,0
39,1,49308,13,1,1,1,1,0,0,40,0
35,1,183800,13,2,8,2,1,0,0,40,0
29,1,255476,3,0,7,4,1,0,0,35,10
31,1,35864,13,0,2,1,1,0,0,60,0
30,2,119422,6,2,8,2,1,0,0,40,0
36,1,240323,9,4,2,3,0,0,0,17,0
33,1,62155,10,0,2,1,1,0,0,35,0
47,1,344916,12,1,9,1,1,0,0,40,0
58,0,150031,10,0,0,1,0,0,0,40,0
38,1,176458,9,1,7,3,0,0,0,35,0
61,3,134768,10,2,2,2,1,0,0,40,0
23,1,225724,10,0,1,0,0,0,0,25,0
44,3,325159,11,2,5,2,1,0,0,40,0
26,1,102476,10,0,7,0,1,0,0,40,0
33,1,229636,9,0,4,1,1,0,0,40,10
27,1,155382,10,0,7,1,0,0,0,25,0
39,5,189911,7,1,8,3,0,0,0,40,0
20,1,329530,5,0,13,0,1,0,0,40,10
35,1,103710,14,0,1,1,0,0,0,40,0
90,1,221832,13,2,6,2,1,0,0,45,0
23,1,161478,10,0,7,0,0,0,0,23,0
38,1,266645,14,2,6,2,1,0,0,60,0
18,1,27620,9,0,8,1,0,0,0,25,0
32,1,157747,10,2,11,2,1,0,0,45,0
26,1,139098,14,2,1,2,1,5013,0,40,0
51,1,106728,13,2,6,2,1,5178,0,60,0
68,1,32779,9,2,9,2,1,0,419,12,0
21,1,118693,10,0,12,0,1,0,0,40,0
37,5,89491,14,1,6,1,0,0,0,40,0
37,6,39207,9,0,8,1,1,0,0,40,0
30,1,373914,7,2,4,2,1,0,0,40,0
35,1,114087,9,2,8,5,0,5013,0,40,0
26,2,239303,13,2,8,2,1,3942,0,7,0
25,1,172581,13,0,1,1,0,0,0,40,0
27,1,187746,10,0,7,0,0,0,0,40,0
42,1,152889,6,2,4,2,1,0,0,45,0
31,1,101562,10,1,7,0,0,0,0,35,0
24,1,72119,13,0,8,0,1,2202,0,30,0
26,1,167350,10,2,11,2,1,3103,0,40,0
61,6,160155,10,2,6,2,1,0,0,40,0
20,1,419984,9,1,7,3,0,0,0,25,0
26,1,195734,9,0,8,0,0,2354,0,40,0
32,5,247156,9,2,7,2,1,3103,0,38,0
39,1,144688,9,2,8,5,0,0,0,50,0
45,3,155664,3,2,4,2,1,0,0,40,3
38,6,201617,9,0,8,3,0,0,0,40,0
36,1,180150,8,1,12,1,1,0,0,40,0
36,1,144169,9,2,4,2,1,0,0,50,0
33,1,196266,9,2,4,2,1,0,0,40,0
42,5,101593,13,2,3,2,1,0,0,42,0
45,1,194134,11,0,7,3,0,0,0,40,10
19,1,391329,10,0,8,1,0,0,0,30,0
28,1,278736,8,0,12,3,1,0,0,40,10
28,1,228346,13,2,6,2,1,0,0,50,0
60,1,191188,9,2,9,2,1,0,0,40,0
29,1,120986,9,2,9,2,1,0,0,65,0
34,1,208116,9,0,7,1,0,0,0,25,0
52,1,194259,9,1,2,1,0,0,0,40,4
22,1,113588,10,0,7,0,0,0,1741,30,0
29,1,372149,9,2,8,2,1,0,0,35,0
29,1,190777,13,2,2,2,1,0,0,55,0
49,1,192776,14,2,6,2,1,0,1977,45,0
51,1,79324,10,2,2,2,1,0,0,40,0
23,1,91733,13,0,11,0,0,3325,0,40,0
28,1,233275,13,0,1,1,1,0,0,45,0
27,0,294642,9,4,0,3,0,0,0,40,0
51,5,110965,14,0,1,0,1,0,0,40,0
47,1,167625,14,1,1,3,0,0,0,40,0
30,0,186420,13,0,0,1,0,0,0,40,0
37,1,213008,11,2,1,2,1,0,0,40,5
31,1,178506,10,0,8,3,0,0,0,40,0
46,1,192894,4,2,5,2,1,0,0,30,0
33,1,175856,7,2,2,2,1,0,0,60,0
58,1,119386,11,1,8,1,0,0,0,60,0
26,0,223665,9,1,0,3,0,0,0,84,0
26,1,416577,9,2,10,2,1,0,0,45,0
22,0,201959,9,0,0,0,1,0,0,40,0
42,1,350550,10,2,10,2,1,0,0,45,0
42,1,322385,11,2,10,2,1,2407,0,40,0
46,1,185291,7,2,12,2,1,0,0,45,0
53,5,20676,9,2,6,2,1,0,0,48,0
32,1,199416,13,2,1,2,1,0,0,40,0
68,4,191517,10,3,8,1,1,0,0,40,0
37,4,29054,11,0,5,0,1,0,0,84,0
33,1,441949,10,0,12,0,1,0,0,24,0
38,2,185180,15,2,1,2,1,7688,0,40,0
26,1,263444,9,2,10,2,1,0,0,45,0
43,1,316820,12,2,6,2,1,7688,0,40,0
50,5,164127,9,0,7,1,0,0,0,40,0
41,0,128700,9,0,0,0,0,0,0,40,0
20,0,114969,9,0,0,0,1,0,0,40,0
29,4,227890,13,0,1,1,1,0,0,40,0
39,1,185624,10,2,10,2,1,0,0,50,0
34,1,128016,13,2,1,5,0,99999,0,40,0
54,1,409173,9,2,11,2,1,0,0,50,13
37,1,272950,9,1,4,1,1,0,0,40,0
24,1,116788,10,2,7,2,1,0,0,40,0
34,5,240252,14,2,6,2,1,0,0,40,0
50,1,266529,7,2,4,2,1,0,0,40,0
57,1,201159,9,3,2,1,0,0,0,30,0
37,1,198097,9,2,4,2,1,0,0,60,0
44,3,56651,10,2,6,2,1,7688,0,45,0
29,1,335015,9,2,4,2,1,0,0,48,0
34,1,236861,9,2,7,2,1,0,0,45,0
30,5,325385,14,0,1,1,1,0,0,50,0
25,1,227465,9,0,4,0,1,0,0,40,0
24,1,308673,9,0,12,0,1,0,0,30,0
23,1,128604,9,0,2,0,1,0,0,48,25
49,4,162856,10,1,6,1,0,0,0,40,0
27,0,130856,13,0,0,1,1,0,0,40,0
28,5,136643,14,0,1,1,0,0,0,50,0
33,1,72338,15,2,6,2,1,0,0,65,5
19,1,106273,10,0,2,0,0,0,0,38,0
54,4,166368,13,0,6,1,1,0,0,25,0
35,1,182074,9,1,12,0,1,0,0,35,0
19,1,124265,9,0,2,0,1,0,0,50,0
39,1,187847,10,0,4,1,1,0,0,40,0
21,5,256356,10,0,1,0,0,0,0,25,0
37,1,244803,9,2,8,2,1,0,0,40,31
23,1,435604,11,4,6,0,0,0,0,40,0
37,1,229647,9,1,10,1,0,0,0,42,0
29,1,146764,10,1,8,1,0,0,0,35,0
27,1,122922,13,0,2,1,0,0,0,40,0
41,1,197907,9,0,11,1,0,0,0,40,0
38,1,154641,11,2,4,2,1,0,0,40,0
40,4,45093,14,2,1,2,1,0,0,50,0
55,4,153484,10,2,1,2,1,0,0,50,0
69,4,187332,15,2,1,2,1,20051,0,45,0
23,6,102684,10,0,8,1,1,0,0,60,0
34,1,312667,14,2,1,2,1,0,0,45,0
29,1,211482,13,0,1,1,1,0,0,50,0
29,1,104256,9,1,2,1,0,0,0,34,0
60,1,248160,9,2,5,2,1,0,0,40,0
43,2,118544,14,2,6,2,1,0,0,50,0
34,0,157289,9,2,0,2,1,0,0,40,0
50,1,55527,12,1,4,1,1,0,0,45,0
25,1,193701,13,0,7,1,0,0,0,38,0
35,1,176900,11,1,4,1,1,0,0,40,0
56,1,243076,10,0,4,3,1,0,0,40,0
42,1,171841,15,2,1,2,1,0,0,60,0
29,1,135791,13,2,6,5,0,15024,0,50,11
52,1,202930,13,1,6,1,1,0,0,40,0
57,1,104455,10,5,2,0,0,0,0,90,0
28,1,205337,9,2,10,2,1,0,0,40,0
24,1,83141,13,0,6,1,1,0,0,40,0
23,5,282579,11,1,11,1,1,0,0,56,0
55,1,116878,16,2,1,2,1,15024,0,30,0
33,1,104620,14,2,11,5,0,0,0,15,0
47,1,109089,10,2,1,2,1,0,0,70,0
20,1,148940,9,0,12,0,1,0,0,40,0
34,1,132565,8,2,4,2,1,0,0,40,0
65,0,192825,4,2,0,2,1,0,0,25,0
45,4,45136,15,2,1,2,1,99999,0,60,0
17,0,202521,7,0,0,0,1,0,0,40,0
47,4,77102,14,1,1,1,1,0,0,40,0
22,5,131573,10,0,6,0,0,0,0,25,0
21,1,115420,9,2,4,2,1,0,0,50,0
45,1,191703,9,0,8,0,0,0,0,40,0
23,1,239539,10,0,4,0,1,0,0,40,3
41,1,304175,13,2,1,2,1,0,0,55,0
32,1,205581,10,4,11,3,0,0,0,50,0
54,1,139850,14,2,6,2,1,0,0,45,0
42,1,150533,10,2,6,2,1,7298,0,52,0
53,1,122412,13,0,1,1,0,0,0,40,0
46,1,287920,9,2,4,2,1,5013,0,40,0
27,1,420351,9,0,8,1,1,0,0,45,0
38,1,180342,13,2,8,2,1,0,0,40,0
43,3,221172,15,2,1,2,1,0,1977,40,0
59,1,153484,10,2,4,2,1,0,0,40,0
26,1,299810,9,0,2,1,0,0,0,50,0
32,5,217296,9,2,9,5,0,4064,0,22,0
24,1,133520,10,0,2,0,0,0,0,15,0
39,5,89508,9,2,4,2,1,0,0,40,0
34,1,169496,10,2,12,2,1,0,0,40,0
26,1,164170,10,0,2,4,0,0,0,35,14
29,1,199903,9,0,7,0,0,0,0,20,0
43,1,185670,2,3,1,3,0,0,0,21,10
25,1,198587,10,0,11,1,0,2174,0,50,0
50,2,137815,13,2,4,2,1,0,0,40,0
57,1,207604,4,3,7,1,0,0,0,40,0
26,3,384276,10,2,6,2,1,0,0,60,0
44,1,197389,9,5,10,3,0,0,0,40,0
57,2,32694,14,2,1,2,1,0,0,50,0
27,1,220754,9,0,8,1,0,0,0,70,0
62,4,285692,14,5,2,1,0,0,0,20,0
39,1,324420,2,2,4,2,1,0,0,45,10
32,1,61898,7,1,7,3,0,0,0,15,0
26,1,18827,10,0,9,1,1,0,0,40,0
38,4,127961,10,2,10,2,1,0,0,45,0
20,1,256211,10,0,10,4,1,0,0,40,23
19,6,27433,8,0,7,0,0,0,0,30,0
46,4,51271,9,2,5,2,1,4386,0,70,0
38,1,93717,11,1,6,1,0,0,0,45,0
25,1,178478,13,0,8,0,0,0,0,40,0
50,6,222020,9,2,8,2,1,0,0,48,0
35,1,139364,9,2,2,2,1,0,1902,40,0
40,1,282155,9,4,7,4,0,0,0,25,0
21,1,198050,12,0,8,1,0,0,0,25,0
21,2,33423,10,0,7,1,0,0,0,35,0
26,4,75654,9,2,6,2,1,0,0,40,35
63,1,85420,10,2,6,2,1,0,0,10,0
44,1,259674,14,2,6,2,1,5178,0,60,0
43,1,233130,13,1,2,1,1,0,0,40,0
36,1,109133,13,2,2,2,1,0,0,50,0
25,1,231638,9,0,8,0,0,0,0,40,0
41,1,79864,11,0,8,0,0,0,0,40,0
31,1,103435,9,2,9,2,1,0,0,40,0
22,0,122048,10,0,0,0,0,0,0,35,0
38,1,20308,9,2,8,2,1,0,0,40,0
34,1,319854,16,0,1,1,1,0,0,40,15
31,1,162572,13,2,6,2,1,0,0,40,0
44,1,187821,13,2,9,2,1,0,0,55,0
24,1,172496,13,0,11,1,1,0,0,55,0
23,1,244408,10,0,8,4,0,0,0,24,23
43,4,138872,9,2,6,2,1,0,0,50,0
40,1,181265,10,2,4,2,1,0,0,52,0
48,5,283037,13,2,1,2,1,0,0,40,0
34,1,93169,10,1,7,3,0,0,0,40,0
20,1,119742,9,0,1,0,0,0,0,35,0
58,2,109567,16,2,1,2,1,0,0,1,0
23,1,129042,9,0,10,3,0,0,0,40,0
29,1,37933,13,0,6,3,0,0,0,40,0
40,1,130760,11,2,6,2,1,0,0,50,0
24,1,249909,9,2,12,2,1,0,0,50,0
48,6,167749,9,2,8,5,0,0,0,40,0
57,1,222477,10,2,1,5,0,15024,0,8,0
47,1,39530,9,1,7,1,0,0,0,4,0
19,0,143867,10,0,0,0,1,0,0,40,0
35,2,80771,14,0,1,1,0,0,0,40,0
25,1,234057,9,0,4,1,0,0,0,40,0
54,0,120781,16,5,0,3,1,0,0,20,6
57,5,47392,9,2,6,2,1,0,0,40,0
19,1,277695,1,0,5,1,1,0,0,50,10
24,1,100345,13,0,1,0,1,0,0,20,0
43,5,343068,14,1,1,1,0,0,0,65,0
26,1,389856,9,0,9,1,1,0,0,40,0
71,0,158437,3,2,0,2,1,0,0,40,40
23,1,200089,10,2,4,4,1,0,0,40,9
46,1,424934,6,3,7,1,0,0,0,40,18
38,1,216319,16,2,1,2,1,0,0,40,22
24,1,90934,13,0,2,0,1,0,0,55,0
40,1,271665,10,2,11,2,1,0,0,50,0
58,4,21383,9,2,10,2,1,0,0,40,0
45,1,127111,14,2,1,2,1,0,0,55,0
47,1,172155,10,2,6,2,1,0,0,37,36
40,1,29927,9,1,8,3,0,0,0,45,8
41,4,66632,10,1,4,1,1,0,0,40,0
21,0,214810,10,0,0,0,0,0,0,25,0
22,1,176131,10,2,6,2,1,0,0,40,0
62,1,175080,9,2,8,5,0,0,0,40,0
37,1,243409,9,2,4,2,1,0,0,40,0
31,1,137290,13,2,6,2,1,0,0,55,0
46,1,128460,6,2,12,2,1,0,0,40,0
59,5,196013,13,2,1,2,1,0,0,40,0
33,1,111363,13,2,4,2,1,0,0,45,0
34,3,200689,13,1,2,3,0,0,0,40,0
38,3,124665,13,0,4,1,0,0,0,20,0
38,2,220421,13,0,6,1,0,0,0,40,0
20,1,198148,9,0,8,0,1,0,0,40,0
17,0,183161,8,0,0,0,0,0,0,8,0
32,1,73621,10,1,6,3,0,0,0,42,0
31,1,206046,13,2,6,2,1,0,0,45,0
21,1,138768,10,0,2,4,1,0,0,40,0
27,1,217530,10,0,11,0,1,0,0,40,9
36,1,336595,9,2,6,2,1,0,0,50,0
72,4,243769,15,0,1,1,1,0,1429,20,0
49,1,200471,7,0,7,1,1,0,0,60,0
49,1,177211,13,2,6,2,1,0,0,50,0
37,1,236359,10,1,8,1,0,0,0,37,0
42,1,159911,9,1,7,3,0,0,0,40,0
27,1,134890,11,2,4,2,1,0,0,40,0
40,1,125461,9,2,12,2,1,0,0,40,0
24,1,143436,10,0,12,0,1,0,0,24,0
26,2,203279,15,0,1,1,1,2463,0,50,6
61,1,128230,4,2,2,2,1,0,0,50,0
68,1,168794,4,2,7,2,1,0,0,30,0
41,1,306495,9,2,5,2,1,0,0,40,0
27,1,132805,6,0,2,4,1,0,1980,40,0
34,1,102858,9,4,8,3,1,0,0,40,0
61,1,248448,4,1,7,3,0,0,0,40,0
44,1,209174,13,2,6,2,1,0,0,70,0
50,1,421561,10,1,6,1,1,0,0,40,0
38,1,129102,9,2,6,2,1,0,0,50,0
31,1,37546,13,2,6,5,0,0,1902,35,0
27,1,198346,13,1,8,1,0,0,0,35,0
40,2,141858,15,2,1,2,1,0,0,72,0
26,1,362617,10,0,2,1,0,0,0,40,0
37,1,108282,13,2,6,2,1,0,0,45,0
46,1,124356,12,2,11,2,1,0,0,40,0
55,1,141727,13,2,8,5,0,3464,0,40,0
34,1,340917,9,4,10,1,1,2174,0,45,0
72,0,108796,15,2,0,2,1,0,0,40,0
44,3,104892,10,2,4,2,1,0,0,58,0
19,1,118535,10,0,7,0,0,0,0,20,0
59,5,236426,12,1,1,1,0,0,0,50,0
58,4,118253,9,2,5,2,1,0,0,70,0
65,1,95303,9,2,6,2,1,0,0,40,0
48,1,175221,9,2,10,2,1,0,0,40,0
62,1,119684,13,2,2,2,1,2829,0,28,0
42,3,161532,13,2,4,2,1,0,0,60,0
26,1,177929,13,0,2,1,1,0,0,48,0
59,2,200732,14,2,1,2,1,0,0,50,14
51,1,275507,10,1,2,3,0,0,0,50,0
42,2,392167,13,2,8,2,1,0,0,40,0
35,1,266645,9,2,4,2,1,0,0,40,0
19,1,239995,7,0,2,4,1,0,0,16,0
52,2,101119,7,2,9,2,1,0,0,40,0
37,1,123833,10,0,2,1,1,0,0,60,0
40,1,124692,13,2,6,2,1,0,0,40,0
28,1,150025,10,0,5,1,1,0,0,40,19
37,1,305259,12,1,6,1,0,0,0,48,0
38,1,127601,10,2,12,5,0,0,0,35,0
55,1,100054,6,0,7,1,1,0,0,40,0
47,1,167159,9,1,10,1,1,4650,0,40,0
22,1,171419,11,0,6,3,1,0,0,40,25
57,1,289605,5,0,4,1,1,0,1617,35,0
38,1,178322,9,2,2,2,1,0,0,70,0
17,4,103851,7,0,1,0,0,0,0,4,0
32,1,235124,8,1,7,1,1,0,0,30,3
22,1,64292,9,0,11,1,0,0,0,40,0
23,1,129345,6,0,7,1,1,0,0,50,0
72,1,131699,10,3,8,1,0,0,0,6,0
27,1,204515,13,0,11,1,0,0,0,36,0
34,5,105540,13,2,1,2,1,0,2051,40,0
27,5,189775,8,0,7,0,0,0,0,44,0
36,1,166606,7,2,4,2,1,0,0,40,0
51,1,145409,10,2,4,2,1,3103,0,48,0
56,0,141076,9,1,0,1,0,3674,0,40,0
55,1,120910,9,4,8,1,0,0,0,40,0
38,1,119098,10,0,11,1,1,0,0,42,0
50,0,222381,10,1,0,3,1,0,0,40,0
42,2,160369,14,2,1,2,1,0,0,50,0
39,1,315565,9,2,9,2,1,0,0,40,11
19,1,301911,10,0,2,0,1,0,0,35,38
35,1,109133,9,0,7,1,1,0,0,40,3
49,1,144844,9,2,9,2,1,0,0,52,0
18,1,338632,7,0,7,0,1,0,0,16,0
26,1,330263,9,4,7,1,1,0,0,40,0
51,1,194097,10,2,6,5,0,0,0,30,0
58,1,51662,6,2,7,5,0,0,0,8,0
58,1,193568,7,3,7,1,0,0,0,40,0
